,WER,ACCURACY,ERRORS,#words,FILENAME
0,46.78,53.22,603.0,1329,Nuance_17 Oct 2018 at 13_58_24 Andreas kiar noisy dator.txt
1,39.953,60.047,515.0,1345,Nuance_19 Oct 2018 at 16.05.21.txt
2,36.462,63.538,470.0,1347,Nuance_My recording 60.txt
3,32.04,67.96000000000001,413.0,1333,Nuance_My recording 61.txt
4,37.936,62.064,489.0,1317,Speechmatics_17 Oct 2018 at 13_58_24 Andreas kiar noisy dator.txt
